year,reference_period_desc,prodn_practice_desc,state,state_abbr,state_fips,county,county_fips,agg_level,commodity,class,util_practice_desc,statistic_category,description,unit,value,coeff_variation_pct
2021,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,STEVENS,149,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,230000,4.70
2021,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,SWIFT,151,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,192000,4.70
2023,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,TRAVERSE,155,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,333000,9.8
2021,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,TRAVERSE,155,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,343000,9.50
2023,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,WILKIN,167,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,2764000,5.2
2022,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,WILKIN,167,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,3088000,6.7
2021,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,WILKIN,167,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,3141000,6.00
2021,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,YELLOW MEDICINE,173,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,81400,4.90
2023,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,CARVER,019,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,25300,7.9
2022,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,CARVER,019,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,26500,13.1
2023,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,KANDIYOHI,067,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,50200,6.7
2022,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,KANDIYOHI,067,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,43800,15.9
2021,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,KANDIYOHI,067,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,43700,9.40
2023,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,MCLEOD,085,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,54800,6.5
2021,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,MCLEOD,085,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,51000,6.20
2021,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,MEEKER,093,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,11900,14.60
2023,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,MORRISON,097,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,19100,9.0
2022,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,MORRISON,097,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,50900,12.6
2021,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,MORRISON,097,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,13900,15.60
2023,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,RENVILLE,129,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,89500,8.9
2022,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,RENVILLE,129,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,81800,7.0
2021,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,RENVILLE,129,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,77600,13.90
2021,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,SCOTT,139,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,4300,6.10
2023,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,SIBLEY,143,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,31900,5.3
2022,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,SIBLEY,143,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,35100,2.0
2021,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,SIBLEY,143,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,22300,6.50
2021,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,STEARNS,145,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,67500,16.40
2023,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,TODD,153,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,71200,14.1
2022,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,TODD,153,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,85200,7.8
2021,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,TODD,153,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,49900,21.50
2022,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,WADENA,159,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,32900,16.0
2021,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,WADENA,159,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,19300,13.90
2022,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,WRIGHT,171,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,77000,4.1
2021,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,WRIGHT,171,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,51200,13.50
2021,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,KANABEC,065,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,5900,10.80
2023,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,COTTONWOOD,033,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,27300,12.1
2022,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,COTTONWOOD,033,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,50300,9.3
2021,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,COTTONWOOD,033,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,49700,7.20
2023,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,JACKSON,063,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,17800,5.4
2021,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,LINCOLN,081,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,122000,5.30
2023,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,LYON,083,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,96400,2.3
2022,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,LYON,083,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,81200,7.1
2021,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,LYON,083,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,98600,4.20
2023,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,REDWOOD,127,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,48000,2.9
2023,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,BLUE EARTH,013,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,12000,7.9
2022,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,BLUE EARTH,013,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,14400,14.1
2023,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,BROWN,015,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,25400,12.2
2022,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,LE SUEUR,079,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,23800,3.2
2023,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,NICOLLET,103,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,16800,7.3
2022,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,NICOLLET,103,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,20300,6.0
2021,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,NICOLLET,103,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,22200,8.50
2022,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,RICE,131,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,24700,6.1
2023,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,WATONWAN,165,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,12500,11.2
2022,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,WATONWAN,165,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,13100,7.0
2023,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,DAKOTA,037,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,40300,9.1
2022,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,DAKOTA,037,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,25900,5.3
2021,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,DAKOTA,037,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,25700,5.90
2023,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,WINONA,169,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,20200,10.1
2022,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,WINONA,169,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,12800,11.2
2023,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,OTHER COUNTIES,,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,23399100,2.7
2022,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,OTHER COUNTIES,,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,7218900,3.5
2021,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,OTHER COUNTIES,,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,2909300,4.90
2023,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,FLATHEAD,029,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,143000,24.0
2022,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,FLATHEAD,029,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,354000,6.5
2021,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,FLATHEAD,029,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,432000,0.00
2023,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,LAKE,047,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,225000,16.6
2022,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,LAKE,047,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,334000,13.9
2021,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,LAKE,047,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,398000,0.00
2023,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,BLAINE,005,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,3509000,4.6
2022,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,BLAINE,005,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,3498000,12.4
2021,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,BLAINE,005,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,1786000,0.00
2023,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,CHOUTEAU,015,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,3879000,7.0
2022,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,CHOUTEAU,015,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,1979000,14.7
2021,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,CHOUTEAU,015,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,3000000,0.00
2023,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,GLACIER,035,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,665000,5.9
2022,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,GLACIER,035,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,729000,12.6
2021,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,GLACIER,035,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,630000,0.00
2023,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,HILL,041,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,8892000,7.5
2022,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,HILL,041,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,4477000,11.0
2021,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,HILL,041,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,4099000,0.00
2023,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,LIBERTY,051,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,4336000,6.1
2022,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,LIBERTY,051,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,1745000,9.3
2021,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,LIBERTY,051,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,2279000,0.00
2023,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,PHILLIPS,071,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,2303000,5.2
2022,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,PHILLIPS,071,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,678000,23.3
2021,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,PHILLIPS,071,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,314000,0.00
2023,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,PONDERA,073,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,2100000,18.5
2022,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,PONDERA,073,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,1099000,10.0
2021,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,PONDERA,073,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,2447000,0.00
2023,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,TETON,099,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,786000,10.1
2022,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,TETON,099,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,624000,17.7
2021,YEAR,ALL PRODUCTION PRACTICES,MONTANA,MT,30,TETON,099,COUNTY,WHEAT,"SPRING, (EXCL DURUM)",ALL UTILIZATION PRACTICES,PRODUCTION,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",BU,1385000,0.00
